Date,Patients_per_day,Temp_Max,Temp_Min,Temp_Mean,Precipitation,Snowfall,Day_of_week_sin,Day_of_week_cos,Month_sin,Month_cos,Day_of_month_sin,Day_of_month_cos,Day_of_week_1,Day_of_week_2,Day_of_week_3,Day_of_week_4,Day_of_week_5,Day_of_week_6,Weekend,patients_3d_avg,patients_3d_std,patients_14d_avg,patients_14d_std,patients_30d_avg,patients_30d_std,annual_sin_1,annual_cos_1,annual_sin_2,annual_cos_2,annual_sin_3,annual_cos_3,weekly_sin_1,weekly_cos_1,weekly_sin_2,weekly_cos_2,half_week_sin_1,half_week_cos_1,short_cycle_sin_1,short_cycle_cos_1,patients_lag_1,patients_lag_2,patients_lag_3,patients_lag_7,patients_lag_14,patients_lag_21,patients_lag_28,patients_change_1d,patients_change_7d
2024-04-30,64,16.7,3.5,10.3,0.0,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,True,False,False,False,False,False,0,53.333333333333336,16.2890556304941,59.785714285714285,11.768135408339415,61.96666666666667,11.710541473783167,-0.39333572201604844,0.919394915031682,-0.7232617254437403,0.6905740195722276,-0.9365905832039818,0.3504255690637104,-1.7632437985175533e-14,1.0,-3.5264875970351066e-14,1.0,-3.5264875970351066e-14,1.0,0.6310879443261251,-0.775711290704361,72.0,46.0,42.0,64.0,69.0,55.0,65.0,26.0,-5.0
2024-05-01,65,16.7,3.7,10.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.0,1.0,False,True,False,False,False,False,0,60.666666666666664,13.316656236958735,59.42857142857143,11.540659131384746,62.36666666666667,11.56237457216841,-0.3774624838618108,0.9260248772451376,-0.6990793005655562,0.7150441465537444,-0.917267163119863,0.3982724588294283,0.7818314824680676,0.6234898018586863,0.9749279121817966,-0.22252093395643235,0.9749279121817966,-0.22252093395643235,-0.8878852184023133,0.4600650377312717,64.0,72.0,46.0,62.0,63.0,77.0,74.0,-8.0,-1.0
2024-05-02,60,15.9,5.8,10.7,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945,False,False,True,False,False,False,0,67.0,4.358898943540558,59.57142857142857,11.600492600378205,62.333333333333336,11.55297642894749,-0.36147754848581265,0.9323808137991081,-0.674069461654617,0.7386679638813739,-0.8955013179435044,0.4450588607829831,0.9749279121818181,-0.2225209339563387,-0.43388373911760303,-0.9009688679023975,-0.43388373911760303,-0.9009688679023975,0.9976687691905299,-0.06824241336480585,65.0,64.0,72.0,67.0,64.0,74.0,50.0,1.0,3.0
2024-05-03,53,17.6,5.4,11.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.39435585511331855,0.9189578116202306,False,False,False,True,False,False,0,63.0,2.6457513110643585,59.285714285714285,11.532086150780003,62.166666666666664,11.549244887492195,-0.345385646087603,0.9384608438697104,-0.6482618097757141,0.761417510953298,-0.8713510040136426,0.4906601958631012,0.4338837391175677,-0.9009688679024145,-0.781831482468043,0.6234898018587169,-0.781831482468043,0.6234898018587169,-0.9422609221187898,-0.33487961217107254,60.0,65.0,64.0,74.0,50.0,84.0,74.0,-5.0,24.0
2024-05-04,45,21.4,4.8,13.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763,False,False,False,False,True,False,1,59.333333333333336,6.027713773341588,59.5,11.373045056015332,61.46666666666667,11.443213116812158,-0.3291915385199954,0.9442631682782286,-0.6216868902665508,0.7832658619336769,-0.8448805268402682,0.5349550405091169,-0.4338837391175165,-0.9009688679024391,0.7818314824679722,0.6234898018588058,0.7818314824679722,0.6234898018588058,0.7308359642780619,0.6825531432187207,53.0,60.0,65.0,42.0,56.0,56.0,56.0,-7.0,-14.0
2024-05-05,51,12.2,7.1,9.9,3.4,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866,False,False,False,False,False,True,1,52.666666666666664,7.505553499465015,58.714285714285715,11.996336437099824,61.3,11.650514270135071,-0.3129000178799537,0.949786070023521,-0.5943761565849813,0.8041871576214493,-0.8161603698771159,0.5778254499778019,-0.9749279121818307,-0.22252093395628328,0.43388373911750056,-0.9009688679024468,0.43388373911750056,-0.9009688679024468,-0.39840108984636685,-0.9172113015053985,45.0,53.0,60.0,46.0,37.0,48.0,48.0,-8.0,9.0
2024-05-06,89,11.2,2.6,7.8,0.0,0.0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8486442574947509,0.5289640103269624,False,False,False,False,False,False,0,49.666666666666664,4.16333199893203,59.714285714285715,10.542431272854381,60.53333333333333,11.542226323623504,-0.2965159050905475,0.9550279147901036,-0.5663619330814517,0.8241566360566669,-0.7852670068439966,0.6191572723971435,-0.7818314824680321,0.6234898018587307,-0.974927912181822,-0.2225209339563215,-0.974927912181822,-0.2225209339563215,1.3723471918089416e-13,1.0,51.0,45.0,53.0,72.0,71.0,70.0,73.0,6.0,1.0
2024-05-07,56,12.5,-0.4,6.4,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.9377521321470804,0.3473052528448203,True,False,False,False,False,False,0,61.666666666666664,23.860706890897678,61.0,12.866175093572384,61.63333333333333,12.61767597961039,-0.2800440484743445,0.9599871514317777,-0.5376773767406173,0.843150661828198,-0.7522826980987228,0.6588404527207675,-3.9193649417808005e-14,1.0,-7.838729883561601e-14,1.0,-7.838729883561601e-14,1.0,0.39840108984632366,-0.9172113015054173,89.0,51.0,45.0,64.0,64.0,69.0,55.0,38.0,0.0
2024-05-08,66,8.2,4.1,5.7,7.4,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.9884683243281114,0.1514277775045767,False,True,False,False,False,False,0,65.33333333333333,20.64784088793141,60.42857142857143,12.900293888806692,61.9,12.402307905358203,-0.26348932231871736,0.9646623124306366,-0.5083564379375104,0.8611467540480462,-0.7172952716008867,0.6967693257736094,0.7818314824680541,0.6234898018587031,0.9749279121818063,-0.2225209339563903,0.9749279121818063,-0.2225209339563903,-0.7308359642778746,0.6825531432189214,56.0,89.0,51.0,65.0,62.0,63.0,77.0,-33.0,3.0
2024-05-09,43,11.7,3.5,8.0,0.6,0.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.9987165071710528,-0.05064916883871264,False,False,True,False,False,False,0,70.33333333333333,16.921386861996048,60.714285714285715,12.981813144837409,61.666666666666664,12.251202146034029,-0.2468566254334839,0.9690520143313219,-0.4784338202547005,0.8781236129591853,-0.6803978890506104,0.7328428976086712,0.9749279121818228,-0.2225209339563177,-0.43388373911756417,-0.9009688679024161,-0.43388373911756417,-0.9009688679024161,0.942260922118774,-0.3348796121711169,66.0,56.0,89.0,60.0,67.0,64.0,74.0,10.0,-7.0
2024-05-10,75,14.1,6.0,10.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.9680771188662043,-0.2506525322587204,False,False,False,True,False,False,0,55.0,11.53256259467072,59.0,13.655092034165841,61.266666666666666,12.665275180678039,-0.23015087970124354,0.973154958150419,-0.44794493940789154,0.8940611451454874,-0.6416887978251151,0.7669651144255248,0.43388373911758715,-0.9009688679024052,-0.78183148246807,0.6234898018586832,-0.78183148246807,0.6234898018586832,-0.9976687691905487,-0.06824241336453202,43.0,66.0,56.0,53.0,74.0,50.0,84.0,-23.0,-21.0
2024-05-11,55,17.3,6.2,11.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,0.8978045395707416,-0.4403941515576344,False,False,False,False,True,False,1,61.333333333333336,16.502525059315374,59.07142857142857,13.741930699165248,61.2,12.584610196311356,-0.21337702862092797,0.9769699297608415,-0.41692588132873015,0.9089404873138074,-0.6012710693734877,0.7990451183346673,-0.43388373911749706,-0.9009688679024486,0.7818314824679453,0.6234898018588395,0.7818314824679453,0.6234898018588395,0.8878852184023349,0.46006503773122986,75.0,43.0,66.0,45.0,42.0,56.0,56.0,32.0,3.0
2024-05-12,57,22.1,6.3,14.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,0.7907757369376989,-0.6121059825476626,False,False,False,False,False,True,1,57.666666666666664,16.165807537309473,60.0,12.913916167035918,60.56666666666667,12.394891420796458,-0.19654003584493543,0.9804958002511135,-0.385413359454325,0.922744028620143,-0.5592523247663445,0.8289974892865715,-0.974927912181826,-0.2225209339563043,0.4338837391175394,-0.9009688679024281,0.4338837391175394,-0.9009688679024281,-0.6310879443261617,-0.7757112907043313,55.0,75.0,43.0,51.0,46.0,37.0,48.0,-20.0,5.0
2024-05-13,65,22.6,7.5,16.1,0.0,0.0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.6513724827222223,-0.758758122692791,False,False,False,False,False,False,0,62.333333333333336,11.015141094572144,60.785714285714285,12.317458350641216,59.666666666666664,11.588738092420286,-0.179644883710313,0.9837315262594303,-0.35344467127408813,0.9354554315134163,-0.5157444481311342,0.8567424725213008,-0.7818314824680455,0.6234898018587138,-0.9749279121818124,-0.22252093395636352,-0.9749279121818124,-0.22252093395636352,0.2697967711571599,0.9629172873477613,57.0,55.0,75.0,89.0,72.0,71.0,70.0,2.0,17.0
2024-05-14,81,23.5,9.7,16.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.48530196253108104,-0.8743466161445821,True,False,False,False,False,False,0,59.0,5.29150262212904,60.285714285714285,11.964232409262953,59.96666666666667,11.607023240510353,-0.16269657176439242,0.9866761502824085,-0.32105765418527266,0.9470596510722278,-0.47086328873605876,0.882206190933085,-6.075486085044049e-14,1.0,-1.2150972170088098e-13,1.0,-1.2150972170088098e-13,1.0,0.13616664909633183,-0.990685946036319,65.0,57.0,55.0,56.0,64.0,64.0,69.0,8.0,-8.0
2024-05-15,57,23.0,10.4,16.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.29936312297335804,-0.9541392564000488,False,True,False,False,False,False,0,67.66666666666667,12.220201853215535,61.5,13.171939872319518,61.06666666666667,11.991184501421314,-0.14570011528535065,0.9893288009584253,-0.28829064070952054,0.957542952811671,-0.4247283525160169,0.9053208417842981,0.7818314824679697,0.6234898018588089,0.9749279121818665,-0.2225209339561266,0.9749279121818665,-0.2225209339561266,-0.5195839500355066,0.854419404546444,81.0,65.0,57.0,66.0,65.0,62.0,63.0,16.0,1.0
2024-05-16,55,22.8,11.6,16.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.10116832198743272,-0.994869323391895,False,False,True,False,False,False,0,67.66666666666667,12.220201853215535,60.92857142857143,13.181947362348897,60.63333333333333,11.891704826397316,-0.1286605437981047,0.9916886933254689,-0.2551824131233734,0.966892928939152,-0.37746248386181336,0.9260248772451366,0.9749279121818276,-0.22252093395629666,-0.4338837391175253,-0.9009688679024349,-0.4338837391175253,-0.9009688679024349,0.8169698930103599,-0.5766803221149834,57.0,81.0,65.0,43.0,60.0,67.0,64.0,-24.0,-17.0
2024-05-17,73,21.5,9.7,16.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,-0.10116832198743204,-0.9948693233918952,False,False,False,True,False,False,0,64.33333333333333,14.46835627614043,60.57142857142857,13.276435374894012,60.166666666666664,11.826572457477033,-0.11158289958600157,0.9937551290534204,-0.2217721575564837,0.9750985130399605,-0.32919153851999294,0.9442631682782295,0.4338837391176066,-0.9009688679023958,-0.7818314824680969,0.6234898018586494,-0.7818314824680969,0.6234898018586494,-0.9790840876822938,0.20345601305277367,55.0,57.0,81.0,75.0,53.0,74.0,50.0,-2.0,22.0
2024-05-18,57,23.3,7.8,16.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,-0.2993631229733582,-0.9541392564000488,False,False,False,False,True,False,1,61.666666666666664,9.865765724632427,62.0,13.473620951268527,60.5,12.048036039695159,-0.0944722361987147,0.9955274966507024,-0.18809941761180063,0.9821499931752286,-0.28004404847434544,0.9599871514317775,-0.43388373911747763,-0.9009688679024579,0.7818314824679184,0.6234898018588731,0.7818314824679184,0.6234898018588731,0.9790840876823058,0.20345601305271604,73.0,55.0,57.0,55.0,45.0,42.0,56.0,18.0,10.0
